trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1541,False,"{'a': 0.2, 'e': 0.21416682748038046}",20,13,2.398096195193455,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1542,False,"{'a': 0.2, 'e': 0.2139527677006282}",25,3,-9.489433678116532,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 0}",1
1543,False,"{'a': 0.2, 'e': 0.2137389218736616}",20,0,6.332206173029009,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1544,False,"{'a': 0.2, 'e': 0.21352528978563462}",20,0,26.99301692888707,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1545,False,"{'a': 0.2, 'e': 0.21331187122291523}",20,0,-79.94641355454895,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",1
1546,False,"{'a': 0.2, 'e': 0.21309866597208482}",20,11,2.4723822185645012,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1547,False,"{'a': 0.2, 'e': 0.21288567381993814}",20,6,1.189268450079804,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1548,False,"{'a': 0.2, 'e': 0.21267289455348304}",30,8,16.515620980937836,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1549,False,"{'a': 0.2, 'e': 0.21246032795994022}",20,13,3.869135411902295,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1550,False,"{'a': 0.2, 'e': 0.21224797382674304}",20,4,7.79584922857645,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1551,False,"{'a': 0.2, 'e': 0.2120358319415374}",20,1,31.126887489721305,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.2, 'e': 0.21182390209218135}",20,3,-19.33801269829534,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 1}",1
1553,False,"{'a': 0.2, 'e': 0.2116121840667451}",30,4,-23.06311291606369,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 1}",1
1554,False,"{'a': 0.2, 'e': 0.21140067765351045}",20,10,19.15168089880852,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.2, 'e': 0.21118938264097117}",25,20,13.200227404235235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1556,False,"{'a': 0.2, 'e': 0.21097829881783206}",20,12,15.1049994942902,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.2, 'e': 0.2107674259730094}",20,9,-64.15680632583761,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 2}",1
1558,False,"{'a': 0.2, 'e': 0.21055676389563024}",25,13,9.660189951727588,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1559,False,"{'a': 0.2, 'e': 0.21034631237503254}",25,18,1.5335237624224396,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1560,False,"{'a': 0.2, 'e': 0.21013607120076472}",30,11,-36.74809625521368,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 0}",1
1561,False,"{'a': 0.2, 'e': 0.20992604016258568}",20,0,1.8384645345209023,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
1562,False,"{'a': 0.2, 'e': 0.20971621905046423}",20,3,3.5411945802888214,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1563,False,"{'a': 0.2, 'e': 0.20950660765457932}",25,17,14.654303525226554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1564,False,"{'a': 0.2, 'e': 0.2092972057653195}",30,16,21.179850290283987,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.2, 'e': 0.20908801317328296}",30,16,25.804299412286827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1566,False,"{'a': 0.2, 'e': 0.2088790296692769}",25,1,39.30011766767612,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.2, 'e': 0.20867025504431805}",20,7,20.81316795011175,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1568,False,"{'a': 0.2, 'e': 0.20846168908963153}",20,2,-3.137358651234572,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
1569,False,"{'a': 0.2, 'e': 0.20825333159665155}",20,11,2.067172431603332,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1570,False,"{'a': 0.2, 'e': 0.20804518235702046}",25,16,-5.65459752737054,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
1571,False,"{'a': 0.2, 'e': 0.20783724116258911}",25,13,22.198842856383674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1572,False,"{'a': 0.2, 'e': 0.2076295078054162}",25,14,21.618441639570953,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1573,False,"{'a': 0.2, 'e': 0.20742198207776844}",25,11,22.214578992796202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.2, 'e': 0.20721466377211997}",20,13,10.996668771565837,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.2, 'e': 0.20700755268115265}",25,4,30.914881238001627,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1576,False,"{'a': 0.2, 'e': 0.20680064859775518}",25,20,8.431745190883268,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.2, 'e': 0.2065939513150236}",20,5,8.225242571623495,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1578,False,"{'a': 0.2, 'e': 0.20638746062626045}",20,7,14.686278854648238,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1579,False,"{'a': 0.2, 'e': 0.2061811763249752}",25,6,-30.180556684985948,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
1580,False,"{'a': 0.2, 'e': 0.20597509820488344}",20,7,7.761199519338856,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1581,False,"{'a': 0.2, 'e': 0.2057692260599071}",25,3,38.9773379394265,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1582,False,"{'a': 0.2, 'e': 0.2055635596841739}",20,9,1.196868375368562,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1583,False,"{'a': 0.2, 'e': 0.20535809887201756}",25,16,10.835811599688455,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.2, 'e': 0.20515284341797715}",20,10,7.1383137713572875,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1585,False,"{'a': 0.2, 'e': 0.20494779311679734}",20,15,11.765370669815582,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1586,False,"{'a': 0.2, 'e': 0.2047429477634276}",20,7,5.80748366885274,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1587,False,"{'a': 0.2, 'e': 0.2045383071530228}",25,0,15.304311833354184,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1588,False,"{'a': 0.2, 'e': 0.20433387108094211}",20,16,8.667213023026287,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.2, 'e': 0.2041296393427496}",30,16,19.838571433259826,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.2, 'e': 0.20392561173421342}",20,9,20.356891780637216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1591,False,"{'a': 0.2, 'e': 0.20372178805130597}",35,0,38.81740511723076,"{0: 34, 1: 0, 2: 1, 3: 0, 4: 0}",0
1592,False,"{'a': 0.2, 'e': 0.20351816809020357}",20,8,-8.13462238542397,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1593,False,"{'a': 0.2, 'e': 0.20331475164728618}",20,13,14.935508649934855,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1594,False,"{'a': 0.2, 'e': 0.20311153851913738}",25,16,15.256615590140347,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1595,False,"{'a': 0.2, 'e': 0.20290852850254407}",20,9,-0.10558870908423978,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
1596,False,"{'a': 0.2, 'e': 0.20270572139449614}",20,11,4.547939545396023,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.2, 'e': 0.20250311699218648}",20,8,12.516792728250104,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1598,False,"{'a': 0.2, 'e': 0.20230071509301073}",30,19,20.687140601193878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1599,False,"{'a': 0.2, 'e': 0.20209851549456692}",35,18,6.974221498616953,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1600,False,"{'a': 0.2, 'e': 0.2018965179946554}",25,0,1.2525511701872474,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
1601,False,"{'a': 0.2, 'e': 0.20169472239127875}",20,9,17.3185568659848,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.2, 'e': 0.20149312848264125}",30,20,-5.976587802577841,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.2, 'e': 0.2012917360671491}",20,14,10.338664628718147,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1604,False,"{'a': 0.2, 'e': 0.2010905449434097}",20,6,-44.907859806866284,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
1605,False,"{'a': 0.2, 'e': 0.20088955491023205}",20,2,22.75195450995933,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.2, 'e': 0.20068876576662606}",30,24,11.73219595071219,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1607,False,"{'a': 0.2, 'e': 0.20048817731180257}",25,13,23.06128329249762,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1608,False,"{'a': 0.2, 'e': 0.20028778934517305}",20,0,16.398319980031644,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1609,False,"{'a': 0.2, 'e': 0.2000876016663496}",35,13,-12.9344583759654,"{0: 18, 1: 1, 2: 2, 3: 1, 4: 0}",1
1610,False,"{'a': 0.2, 'e': 0.1998876140751445}",25,12,24.355300490201085,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.2, 'e': 0.19968782637157012}",20,8,-1.5088719550830525,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1612,False,"{'a': 0.2, 'e': 0.19948823835583876}",25,3,15.8053480216837,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1613,False,"{'a': 0.2, 'e': 0.19928884982836237}",20,10,8.200276866691759,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.2, 'e': 0.1990896605897524}",30,13,32.87340666677708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.2, 'e': 0.19889067044081965}",20,10,-9.379951950080644,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
1616,False,"{'a': 0.2, 'e': 0.19869187918257383}",25,2,27.9480532636428,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1617,False,"{'a': 0.2, 'e': 0.19849328661622384}",35,18,15.60974952494357,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.2, 'e': 0.19829489254317698}",30,15,8.290791555528502,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1619,False,"{'a': 0.2, 'e': 0.1980966967650392}",30,8,31.270700292402164,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1620,False,"{'a': 0.2, 'e': 0.19789869908361465}",20,0,-61.60452968790676,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
1621,False,"{'a': 0.2, 'e': 0.19770089930090573}",20,8,10.647607853942413,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1622,False,"{'a': 0.2, 'e': 0.19750329721911253}",20,0,25.104918957135187,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1623,False,"{'a': 0.2, 'e': 0.19730589264063306}",30,9,-12.651219879631686,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 1}",1
1624,False,"{'a': 0.2, 'e': 0.19710868536806264}",30,16,-37.581145312811934,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
1625,False,"{'a': 0.2, 'e': 0.19691167520419403}",20,8,6.49632201601277,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1626,False,"{'a': 0.2, 'e': 0.19671486195201704}",20,12,15.062842627228491,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.2, 'e': 0.1965182454147184}",25,12,10.07647594678827,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1628,False,"{'a': 0.2, 'e': 0.1963218253956815}",20,3,20.786277614030862,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.2, 'e': 0.19612560169848642}",30,20,15.456986811549825,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.2, 'e': 0.19592957412690934}",20,6,13.468313765285643,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1631,False,"{'a': 0.2, 'e': 0.19573374248492273}",25,12,-74.06553670542887,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 2}",1
1632,False,"{'a': 0.2, 'e': 0.19553810657669488}",20,12,14.026204045332706,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.2, 'e': 0.19534266620658997}",20,6,-32.85082487226871,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
1634,False,"{'a': 0.2, 'e': 0.1951474211791675}",25,13,7.751465312599484,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.2, 'e': 0.1949523712991825}",20,2,-24.325373655478085,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1636,False,"{'a': 0.2, 'e': 0.19475751637158498}",20,0,4.687909254833264,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1637,False,"{'a': 0.2, 'e': 0.19456285620152014}",20,4,-40.35194588149676,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
1638,False,"{'a': 0.2, 'e': 0.19436839059432767}",25,11,12.258935485885672,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1639,False,"{'a': 0.2, 'e': 0.19417411935554202}",20,6,-41.92594834833777,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
1640,False,"{'a': 0.2, 'e': 0.19398004229089186}",20,11,15.484992492504343,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1641,False,"{'a': 0.2, 'e': 0.1937861592063002}",20,8,-1.293106059153546,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
1642,False,"{'a': 0.2, 'e': 0.1935924699078839}",25,9,17.510087777925264,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.2, 'e': 0.19339897420195362}",25,15,-1.5057555211847786,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1644,False,"{'a': 0.2, 'e': 0.19320567189501364}",20,0,25.438060790651637,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1645,False,"{'a': 0.2, 'e': 0.1930125627937617}",35,27,14.448206651290395,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.2, 'e': 0.1928196467050886}",20,4,26.453573286165785,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1647,False,"{'a': 0.2, 'e': 0.19262692343607832}",20,14,9.296085069945924,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.2, 'e': 0.19243439279400748}",30,18,21.297396461964976,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.2, 'e': 0.1922420545863455}",25,4,-50.88458663500451,"{0: 18, 1: 0, 2: 0, 3: 2, 4: 1}",1
1650,False,"{'a': 0.2, 'e': 0.19204990862075408}",30,14,-53.2904394868394,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
1651,False,"{'a': 0.2, 'e': 0.19185795470508735}",20,0,2.4520608988414536,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1652,False,"{'a': 0.2, 'e': 0.19166619264739126}",25,5,13.35859884343705,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1653,False,"{'a': 0.2, 'e': 0.19147462225590384}",20,0,6.980269787399265,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1654,False,"{'a': 0.2, 'e': 0.19128324333905458}",25,11,26.002213132411452,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1655,False,"{'a': 0.2, 'e': 0.19109205570546464}",35,23,-24.866751653158936,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
1656,False,"{'a': 0.2, 'e': 0.19090105916394629}",20,13,13.057667143944881,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.2, 'e': 0.19071025352350307}",20,14,11.398947042906482,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1658,False,"{'a': 0.2, 'e': 0.19051963859332918}",20,8,10.142183414068814,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1659,False,"{'a': 0.2, 'e': 0.19032921418280987}",20,6,17.66994215727289,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1660,False,"{'a': 0.2, 'e': 0.1901389801015205}",20,14,-10.431583113474368,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1661,False,"{'a': 0.2, 'e': 0.18994893615922714}",20,8,6.839747331670515,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1662,False,"{'a': 0.2, 'e': 0.18975908216588575}",25,3,7.017134682204729,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1663,False,"{'a': 0.2, 'e': 0.18956941793164236}",20,11,17.398334466284158,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1664,False,"{'a': 0.2, 'e': 0.18937994326683263}",20,7,24.90437306555675,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1665,False,"{'a': 0.2, 'e': 0.18919065798198204}",20,9,8.025772346464377,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1666,False,"{'a': 0.2, 'e': 0.18900156188780515}",30,13,-20.876967756894768,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1667,False,"{'a': 0.2, 'e': 0.1888126547952059}",20,12,15.967066270378876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1668,False,"{'a': 0.2, 'e': 0.1886239365152772}",20,13,17.018284622486743,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.2, 'e': 0.18843540685930069}",35,11,22.604185351552196,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 0}",1
1670,False,"{'a': 0.2, 'e': 0.18824706563874677}",30,20,7.624808129980977,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.2, 'e': 0.18805891266527416}",20,13,-0.23257506345832257,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
1672,False,"{'a': 0.2, 'e': 0.1878709477507299}",20,0,-14.563180296360592,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
1673,False,"{'a': 0.2, 'e': 0.18768317070714904}",25,11,12.712479363112855,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1674,False,"{'a': 0.2, 'e': 0.1874955813467546}",25,8,-25.733976415604225,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
1675,False,"{'a': 0.2, 'e': 0.18730817948195702}",30,11,-20.664060295562713,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
1676,False,"{'a': 0.2, 'e': 0.1871209649253546}",20,11,13.573313369760122,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1677,False,"{'a': 0.2, 'e': 0.18693393748973264}",25,13,21.01436497943999,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.2, 'e': 0.1867470969880638}",20,12,-2.8641801800818154,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1679,False,"{'a': 0.2, 'e': 0.18656044323350748}",20,6,21.368546284723696,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1680,False,"{'a': 0.2, 'e': 0.18637397603940997}",30,15,1.8503236272030334,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
1681,False,"{'a': 0.2, 'e': 0.186187695219304}",25,0,-22.360951905408253,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
1682,False,"{'a': 0.2, 'e': 0.18600160058690882}",20,8,24.662514658413244,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1683,False,"{'a': 0.2, 'e': 0.18581569195612965}",20,5,22.955429185566857,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.2, 'e': 0.18562996914105798}",20,16,8.636742262526482,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.2, 'e': 0.18544443195597088}",20,10,-4.3622891407343065,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1686,False,"{'a': 0.2, 'e': 0.18525908021533125}",20,14,12.805353969132158,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.2, 'e': 0.18507391373378718}",30,15,9.300787829791737,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1688,False,"{'a': 0.2, 'e': 0.18488893232617234}",25,7,-7.788415058037851,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1689,False,"{'a': 0.2, 'e': 0.1847041358075052}",20,14,4.949885836727694,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.2, 'e': 0.18451952399298926}",20,11,18.40557608981333,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1691,False,"{'a': 0.2, 'e': 0.18433509669801268}",30,8,35.96410820320799,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.2, 'e': 0.1841508537381482}",25,19,9.18888346634011,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1693,False,"{'a': 0.2, 'e': 0.18396679492915277}",20,12,15.621837435398316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1694,False,"{'a': 0.2, 'e': 0.18378292008696764}",25,16,16.86468619695243,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1695,False,"{'a': 0.2, 'e': 0.18359922902771786}",30,6,-21.601603042586245,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 1}",1
1696,False,"{'a': 0.2, 'e': 0.18341572156771246}",25,14,11.269916223634565,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1697,False,"{'a': 0.2, 'e': 0.18323239752344386}",25,13,-23.022941657929916,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1698,False,"{'a': 0.2, 'e': 0.18304925671158812}",20,10,5.418889495618509,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1699,False,"{'a': 0.2, 'e': 0.18286629894900427}",20,0,12.131928485375514,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1700,False,"{'a': 0.2, 'e': 0.18268352405273464}",25,8,26.7661256124638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.2, 'e': 0.18250093184000427}",25,15,6.126455045139107,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1702,False,"{'a': 0.2, 'e': 0.182318522128221}",30,16,27.12125306114892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.2, 'e': 0.182136294734975}",25,8,19.770018494435558,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1704,False,"{'a': 0.2, 'e': 0.18195424947803895}",25,12,9.041244316692717,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
1705,False,"{'a': 0.2, 'e': 0.1817723861753675}",25,17,14.44523252259162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1706,False,"{'a': 0.2, 'e': 0.18159070464509744}",20,0,22.009938815596783,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1707,False,"{'a': 0.2, 'e': 0.18140920470554706}",20,9,20.638895883421178,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1708,False,"{'a': 0.2, 'e': 0.1812278861752166}",20,9,7.04728017863002,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1709,False,"{'a': 0.2, 'e': 0.18104674887278735}",30,16,-12.193920637319717,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1710,False,"{'a': 0.2, 'e': 0.18086579261712207}",20,3,-55.64477217226214,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 1}",1
1711,False,"{'a': 0.2, 'e': 0.1806850172272645}",20,6,19.81418654245491,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
1712,False,"{'a': 0.2, 'e': 0.1805044225224392}",25,15,3.5950161828574503,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
1713,False,"{'a': 0.2, 'e': 0.18032400832205145}",25,15,-10.05502900446124,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
1714,False,"{'a': 0.2, 'e': 0.1801437744456871}",20,9,10.432640745463964,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1715,False,"{'a': 0.2, 'e': 0.17996372071311217}",25,8,29.866854557976435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1716,False,"{'a': 0.2, 'e': 0.17978384694427296}",25,7,19.672056934011536,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1717,False,"{'a': 0.2, 'e': 0.17960415295929566}",20,6,25.692453844018218,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1718,False,"{'a': 0.2, 'e': 0.17942463857848634}",25,11,28.382994477444942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1719,False,"{'a': 0.2, 'e': 0.17924530362233046}",20,3,28.35178331631846,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.2, 'e': 0.17906614791149322}",25,0,-3.6913614792255105,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1721,False,"{'a': 0.2, 'e': 0.17888717126681877}",25,5,-9.911754241423,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",1
1722,False,"{'a': 0.2, 'e': 0.17870837350933053}",30,7,-5.966823195012131,"{0: 21, 1: 0, 2: 0, 3: 2, 4: 0}",1
1723,False,"{'a': 0.2, 'e': 0.17852975446023067}",25,19,11.698593768126383,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
