trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
176,False,"{'a': 0.9, 'e': 0.8386179833370739}",20,7,-13.290226693986673,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
177,False,"{'a': 0.9, 'e': 0.837779784522994}",25,0,-148.12610617902064,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
178,False,"{'a': 0.9, 'e': 0.8369424234887681}",25,0,-77.52222122486583,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
179,False,"{'a': 0.9, 'e': 0.8361058993970355}",30,0,-147.0302424402837,"{0: 15, 1: 5, 2: 8, 3: 1, 4: 1}",0
180,False,"{'a': 0.9, 'e': 0.835270211411272}",20,0,-176.0337054847058,"{0: 7, 1: 5, 2: 4, 3: 2, 4: 2}",0
181,False,"{'a': 0.9, 'e': 0.8344353586957896}",30,0,-103.94736865349178,"{0: 21, 1: 5, 2: 2, 3: 0, 4: 2}",0
182,False,"{'a': 0.9, 'e': 0.8336013404157353}",25,11,-48.27164596734522,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
183,False,"{'a': 0.9, 'e': 0.832768155737091}",20,0,-62.307176537741775,"{0: 13, 1: 4, 2: 2, 3: 0, 4: 1}",0
184,False,"{'a': 0.9, 'e': 0.8319358038266718}",20,0,-43.185461223446644,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
185,False,"{'a': 0.9, 'e': 0.8311042838521258}",20,16,6.378046145774777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.9, 'e': 0.8302735949819326}",30,0,-132.49218650579215,"{0: 17, 1: 7, 2: 4, 3: 0, 4: 2}",0
187,False,"{'a': 0.9, 'e': 0.8294437363854039}",20,0,-111.09610559701753,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
188,False,"{'a': 0.9, 'e': 0.8286147072326807}",30,0,-130.03858811131164,"{0: 19, 1: 4, 2: 5, 3: 0, 4: 2}",0
189,False,"{'a': 0.9, 'e': 0.8277865066947336}",25,0,-96.36265201071603,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
190,False,"{'a': 0.9, 'e': 0.8269591339433623}",20,0,-50.161575316881304,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
191,False,"{'a': 0.9, 'e': 0.826132588151194}",20,0,-95.6833396130183,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 2}",0
192,False,"{'a': 0.9, 'e': 0.8253068684916824}",30,10,-101.18350272738252,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",1
193,False,"{'a': 0.9, 'e': 0.8244819741391082}",25,0,-11.256467345399347,"{0: 19, 1: 5, 2: 1, 3: 0, 4: 0}",0
194,False,"{'a': 0.9, 'e': 0.8236579042685768}",20,0,-181.93471996455332,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
195,False,"{'a': 0.9, 'e': 0.8228346580560184}",20,0,-96.8102315897004,"{0: 10, 1: 6, 2: 2, 3: 1, 4: 1}",0
196,False,"{'a': 0.9, 'e': 0.8220122346781866}",20,11,12.131228371688767,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
197,False,"{'a': 0.9, 'e': 0.821190633312658}",20,0,-112.76387641477206,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
198,False,"{'a': 0.9, 'e': 0.8203698531378311}",25,0,-54.49359797878624,"{0: 18, 1: 3, 2: 2, 3: 2, 4: 0}",0
199,False,"{'a': 0.9, 'e': 0.8195498933329256}",20,0,-121.01422060452731,"{0: 10, 1: 1, 2: 7, 3: 1, 4: 1}",0
200,False,"{'a': 0.9, 'e': 0.8187307530779818}",20,0,-26.444672480478214,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
201,False,"{'a': 0.9, 'e': 0.8179124315538594}",20,0,-90.50402568133462,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
202,False,"{'a': 0.9, 'e': 0.8170949279422367}",30,5,-137.79071602546375,"{0: 16, 1: 4, 2: 0, 3: 3, 4: 2}",1
203,False,"{'a': 0.9, 'e': 0.81627824142561}",20,9,-40.44051732491023,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
204,False,"{'a': 0.9, 'e': 0.8154623711872927}",20,0,-65.76171231782901,"{0: 12, 1: 3, 2: 4, 3: 1, 4: 0}",0
205,False,"{'a': 0.9, 'e': 0.8146473164114145}",20,0,-69.73682962241908,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
206,False,"{'a': 0.9, 'e': 0.8138330762829208}",25,0,-45.01958060770627,"{0: 16, 1: 6, 2: 3, 3: 0, 4: 0}",0
207,False,"{'a': 0.9, 'e': 0.813019649987571}",25,0,-170.46908089303545,"{0: 15, 1: 3, 2: 1, 3: 4, 4: 2}",0
208,False,"{'a': 0.9, 'e': 0.8122070367119391}",20,0,-68.46788239397367,"{0: 14, 1: 3, 2: 1, 3: 1, 4: 1}",0
209,False,"{'a': 0.9, 'e': 0.8113952356434114}",20,0,-36.827339289735434,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
210,False,"{'a': 0.9, 'e': 0.8105842459701872}",20,0,-52.19421541838974,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
211,False,"{'a': 0.9, 'e': 0.8097740668812764}",20,0,-141.07359103073023,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",1
212,False,"{'a': 0.9, 'e': 0.8089646975664999}",20,0,-98.14722876235798,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
213,False,"{'a': 0.9, 'e': 0.8081561372164884}",20,1,-61.2597695910788,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 0}",1
214,False,"{'a': 0.9, 'e': 0.8073483850226815}",30,15,-27.659974939293196,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
215,False,"{'a': 0.9, 'e': 0.806541440177327}",20,16,8.325217462532727,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.9, 'e': 0.8057353018734797}",20,2,-91.52879661962125,"{0: 10, 1: 3, 2: 3, 3: 1, 4: 1}",1
217,False,"{'a': 0.9, 'e': 0.8049299693050015}",25,0,-161.75737737709363,"{0: 16, 1: 1, 2: 5, 3: 0, 4: 3}",0
218,False,"{'a': 0.9, 'e': 0.8041254416665597}",20,0,-44.62554859400648,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
219,False,"{'a': 0.9, 'e': 0.8033217181536265}",20,16,5.90095509859591,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.9, 'e': 0.8025187979624785}",25,14,-23.157771824616784,"{0: 6, 1: 3, 2: 2, 3: 0, 4: 0}",1
221,False,"{'a': 0.9, 'e': 0.8017166802901954}",25,0,-110.13053670274321,"{0: 17, 1: 3, 2: 3, 3: 0, 4: 2}",0
222,False,"{'a': 0.9, 'e': 0.8009153643346592}",25,0,-152.314430108013,"{0: 16, 1: 0, 2: 5, 3: 2, 4: 2}",0
223,False,"{'a': 0.9, 'e': 0.8001148492945541}",20,0,-53.694956395255524,"{0: 14, 1: 2, 2: 2, 3: 2, 4: 0}",0
224,False,"{'a': 0.9, 'e': 0.7993151343693651}",30,0,-149.56421094782394,"{0: 19, 1: 5, 2: 1, 3: 3, 4: 2}",0
225,False,"{'a': 0.9, 'e': 0.798516218759377}",30,11,-61.33556831901119,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 1}",1
226,False,"{'a': 0.9, 'e': 0.7977181016656744}",30,19,9.218976843196529,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.9, 'e': 0.7969207822901396}",20,0,-138.9903490556245,"{0: 12, 1: 3, 2: 2, 3: 0, 4: 3}",0
228,False,"{'a': 0.9, 'e': 0.7961242598354538}",20,0,-91.76439501810061,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
229,False,"{'a': 0.9, 'e': 0.795328533505094}",25,0,-122.03954074186095,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
230,False,"{'a': 0.9, 'e': 0.794533602503334}",20,0,-63.80716163161902,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
231,False,"{'a': 0.9, 'e': 0.7937394660352428}",20,1,-66.20496844444347,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 0}",1
232,False,"{'a': 0.9, 'e': 0.7929461233066838}",20,6,-32.0196028093065,"{0: 9, 1: 1, 2: 4, 3: 0, 4: 0}",1
233,False,"{'a': 0.9, 'e': 0.7921535735243139}",25,0,-48.87261952325273,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
234,False,"{'a': 0.9, 'e': 0.7913618158955839}",25,7,-143.8481372517962,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 2}",1
235,False,"{'a': 0.9, 'e': 0.7905708496287356}",35,0,-149.9367765059129,"{0: 23, 1: 3, 2: 6, 3: 1, 4: 2}",0
236,False,"{'a': 0.9, 'e': 0.7897806739328027}",25,2,-55.880328887634576,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 0}",1
237,False,"{'a': 0.9, 'e': 0.7889912880176098}",20,10,-46.40871023573078,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 1}",1
238,False,"{'a': 0.9, 'e': 0.7882026910937704}",20,0,-55.17652159006733,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
239,False,"{'a': 0.9, 'e': 0.787414882372688}",25,8,-49.840854860912394,"{0: 9, 1: 4, 2: 4, 3: 0, 4: 0}",1
240,False,"{'a': 0.9, 'e': 0.7866278610665534}",25,0,-103.65943420363104,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
241,False,"{'a': 0.9, 'e': 0.7858416263883455}",25,11,-123.74622952354103,"{0: 7, 1: 4, 2: 0, 3: 0, 4: 3}",1
242,False,"{'a': 0.9, 'e': 0.7850561775518294}",20,0,-98.16380925109273,"{0: 10, 1: 4, 2: 3, 3: 3, 4: 0}",0
243,False,"{'a': 0.9, 'e': 0.7842715137715564}",20,14,0.11945332019532895,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
244,False,"{'a': 0.9, 'e': 0.7834876342628626}",25,0,-250.0214290443755,"{0: 12, 1: 1, 2: 6, 3: 2, 4: 4}",0
245,False,"{'a': 0.9, 'e': 0.7827045382418681}",30,0,-116.36120665180121,"{0: 19, 1: 2, 2: 7, 3: 1, 4: 1}",0
246,False,"{'a': 0.9, 'e': 0.7819222249254772}",25,0,-127.1940082639079,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
247,False,"{'a': 0.9, 'e': 0.7811406935313764}",25,9,-0.11590431625322939,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.9, 'e': 0.7803599432780343}",35,8,-79.95563462324391,"{0: 21, 1: 1, 2: 2, 3: 2, 4: 1}",1
249,False,"{'a': 0.9, 'e': 0.7795799733847004}",25,13,-32.60944082621753,"{0: 7, 1: 1, 2: 4, 3: 0, 4: 0}",1
250,False,"{'a': 0.9, 'e': 0.7788007830714049}",25,0,-69.61171296287091,"{0: 16, 1: 4, 2: 3, 3: 2, 4: 0}",0
251,False,"{'a': 0.9, 'e': 0.7780223715589573}",30,0,-105.21055960063701,"{0: 21, 1: 1, 2: 4, 3: 4, 4: 0}",0
252,False,"{'a': 0.9, 'e': 0.7772447380689461}",20,0,-147.44661195445457,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
253,False,"{'a': 0.9, 'e': 0.7764678818237378}",25,0,-127.87069483245132,"{0: 14, 1: 7, 2: 2, 3: 0, 4: 2}",0
254,False,"{'a': 0.9, 'e': 0.7756918020464761}",25,0,-81.34834977568659,"{0: 15, 1: 2, 2: 7, 3: 1, 4: 0}",0
255,False,"{'a': 0.9, 'e': 0.774916497961081}",25,20,5.865040767724958,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.9, 'e': 0.7741419687922483}",25,9,-37.75646248666118,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
257,False,"{'a': 0.9, 'e': 0.7733682137654491}",20,0,-80.52758781700398,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
258,False,"{'a': 0.9, 'e': 0.772595232106928}",30,14,-7.772015576638681,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
259,False,"{'a': 0.9, 'e': 0.7718230230437034}",20,0,-190.01760248079282,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
260,False,"{'a': 0.9, 'e': 0.7710515858035663}",20,0,-38.94011004096075,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
261,False,"{'a': 0.9, 'e': 0.7702809196150792}",35,1,-153.03414063267536,"{0: 23, 1: 2, 2: 5, 3: 2, 4: 2}",1
262,False,"{'a': 0.9, 'e': 0.7695110237075757}",30,0,-118.28208745991262,"{0: 18, 1: 3, 2: 7, 3: 1, 4: 1}",0
263,False,"{'a': 0.9, 'e': 0.7687418973111604}",30,0,-94.52262615375075,"{0: 22, 1: 2, 2: 3, 3: 2, 4: 1}",0
264,False,"{'a': 0.9, 'e': 0.7679735396567061}",30,0,-100.36506643584474,"{0: 22, 1: 2, 2: 2, 3: 3, 4: 1}",0
265,False,"{'a': 0.9, 'e': 0.7672059499758557}",25,0,-94.4182364332234,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
266,False,"{'a': 0.9, 'e': 0.7664391275010191}",20,0,-92.04473910922,"{0: 12, 1: 0, 2: 7, 3: 0, 4: 1}",1
267,False,"{'a': 0.9, 'e': 0.765673071465374}",20,0,-45.701006112110484,"{0: 12, 1: 4, 2: 4, 3: 0, 4: 0}",0
268,False,"{'a': 0.9, 'e': 0.764907781102864}",20,0,0.4209636175601017,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
269,False,"{'a': 0.9, 'e': 0.764143255648199}",20,0,-99.6000583036844,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
270,False,"{'a': 0.9, 'e': 0.7633794943368533}",25,3,-64.98986774542612,"{0: 14, 1: 3, 2: 3, 3: 2, 4: 0}",1
271,False,"{'a': 0.9, 'e': 0.7626164964050655}",20,0,-72.35735073467049,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
272,False,"{'a': 0.9, 'e': 0.7618542610898376}",25,0,-146.2947966701754,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
273,False,"{'a': 0.9, 'e': 0.7610927876289343}",30,0,-209.77720402537264,"{0: 14, 1: 5, 2: 8, 3: 0, 4: 3}",0
274,False,"{'a': 0.9, 'e': 0.7603320752608821}",20,0,-115.87168079326469,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
275,False,"{'a': 0.9, 'e': 0.7595721232249685}",25,0,-123.20092307199617,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
276,False,"{'a': 0.9, 'e': 0.7588129307612415}",20,0,-4.319600695049617,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
277,False,"{'a': 0.9, 'e': 0.7580544971105083}",25,0,-132.424582916941,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
278,False,"{'a': 0.9, 'e': 0.7572968215143356}",25,0,-114.06864648939967,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
279,False,"{'a': 0.9, 'e': 0.7565399032150474}",30,0,-67.52381449171149,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
280,False,"{'a': 0.9, 'e': 0.7557837414557255}",20,0,-25.46683522726054,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
281,False,"{'a': 0.9, 'e': 0.7550283354802079}",25,0,-183.67976885196208,"{0: 16, 1: 3, 2: 1, 3: 1, 4: 4}",0
282,False,"{'a': 0.9, 'e': 0.7542736845330889}",20,0,-78.24135323617026,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
283,False,"{'a': 0.9, 'e': 0.7535197878597172}",25,17,-30.698913979374023,"{0: 5, 1: 0, 2: 2, 3: 1, 4: 0}",1
284,False,"{'a': 0.9, 'e': 0.7527666447061963}",25,0,-41.785571782992804,"{0: 18, 1: 4, 2: 2, 3: 1, 4: 0}",0
285,False,"{'a': 0.9, 'e': 0.7520142543193826}",20,0,-34.800312039091814,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",1
286,False,"{'a': 0.9, 'e': 0.7512626159468859}",20,0,-78.92815449512307,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
287,False,"{'a': 0.9, 'e': 0.750511728837068}",25,0,-122.60020879224227,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 2}",0
288,False,"{'a': 0.9, 'e': 0.7497615922390413}",25,0,-55.538460616659926,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
289,False,"{'a': 0.9, 'e': 0.7490122054026693}",30,0,-58.67016519141083,"{0: 18, 1: 7, 2: 5, 3: 0, 4: 0}",0
290,False,"{'a': 0.9, 'e': 0.7482635675785653}",20,12,-37.728708703845385,"{0: 4, 1: 1, 2: 2, 3: 1, 4: 0}",1
291,False,"{'a': 0.9, 'e': 0.747515678018091}",20,2,-39.79671626917976,"{0: 13, 1: 2, 2: 1, 3: 2, 4: 0}",1
292,False,"{'a': 0.9, 'e': 0.7467685359733571}",35,7,-129.32077533963235,"{0: 18, 1: 1, 2: 7, 3: 0, 4: 2}",1
293,False,"{'a': 0.9, 'e': 0.7460221406972215}",25,0,-43.42121783457008,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
294,False,"{'a': 0.9, 'e': 0.7452764914432886}",20,0,-28.467444209433793,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
295,False,"{'a': 0.9, 'e': 0.7445315874659094}",20,0,-70.32439731810209,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
296,False,"{'a': 0.9, 'e': 0.7437874280201796}",20,0,-52.15793168454306,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
297,False,"{'a': 0.9, 'e': 0.7430440123619398}",20,0,-90.96637756019007,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
298,False,"{'a': 0.9, 'e': 0.7423013397477743}",30,0,-144.1528247968541,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",1
299,False,"{'a': 0.9, 'e': 0.7415594094350105}",20,0,-73.3542770306421,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
300,False,"{'a': 0.9, 'e': 0.7408182206817179}",20,3,-50.108687440115524,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
301,False,"{'a': 0.9, 'e': 0.7400777727467077}",35,0,-148.25845857907242,"{0: 19, 1: 7, 2: 6, 3: 2, 4: 1}",0
302,False,"{'a': 0.9, 'e': 0.7393380648895319}",30,14,-10.326781638727866,"{0: 12, 1: 2, 2: 2, 3: 0, 4: 0}",1
303,False,"{'a': 0.9, 'e': 0.7385990963704826}",20,6,-48.39466149821419,"{0: 8, 1: 2, 2: 3, 3: 1, 4: 0}",1
304,False,"{'a': 0.9, 'e': 0.7378608664505912}",25,10,-60.042831191471805,"{0: 9, 1: 1, 2: 3, 3: 2, 4: 0}",1
305,False,"{'a': 0.9, 'e': 0.7371233743916277}",20,3,-11.087347412162671,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
306,False,"{'a': 0.9, 'e': 0.7363866194561002}",30,0,-69.95491319992796,"{0: 21, 1: 3, 2: 4, 3: 2, 4: 0}",0
307,False,"{'a': 0.9, 'e': 0.7356506009072533}",20,6,-26.87067968519568,"{0: 10, 1: 2, 2: 1, 3: 1, 4: 0}",1
308,False,"{'a': 0.9, 'e': 0.7349153180090687}",30,18,-24.277694798982807,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
309,False,"{'a': 0.9, 'e': 0.7341807700262634}",25,0,-44.27889820109439,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
310,False,"{'a': 0.9, 'e': 0.7334469562242892}",30,5,-66.37755749563715,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",1
311,False,"{'a': 0.9, 'e': 0.7327138758693325}",20,6,-21.359658056815984,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
312,False,"{'a': 0.9, 'e': 0.7319815282283126}",25,0,-128.82523712627847,"{0: 17, 1: 3, 2: 1, 3: 2, 4: 2}",0
313,False,"{'a': 0.9, 'e': 0.731249912568882}",20,0,-48.07872005401103,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",1
314,False,"{'a': 0.9, 'e': 0.7305190281594249}",20,0,-184.82663670862985,"{0: 10, 1: 3, 2: 2, 3: 2, 4: 3}",0
315,False,"{'a': 0.9, 'e': 0.7297888742690567}",20,11,-5.191457501133442,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
316,False,"{'a': 0.9, 'e': 0.7290594501676239}",25,14,-20.390168587215715,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
317,False,"{'a': 0.9, 'e': 0.7283307551257017}",25,15,-3.684608895055928,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
318,False,"{'a': 0.9, 'e': 0.7276027884145955}",25,18,-1.3251567327706961,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.9, 'e': 0.7268755493063382}",20,1,-54.377785129143874,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
320,False,"{'a': 0.9, 'e': 0.7261490370736908}",30,0,-144.71360556491564,"{0: 19, 1: 2, 2: 5, 3: 3, 4: 1}",0
321,False,"{'a': 0.9, 'e': 0.7254232509901412}",20,0,-9.36160937373249,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
322,False,"{'a': 0.9, 'e': 0.7246981903299028}",30,0,-143.8422292551962,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
323,False,"{'a': 0.9, 'e': 0.7239738543679153}",20,8,-3.0887450443840345,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
324,False,"{'a': 0.9, 'e': 0.7232502423798424}",25,0,-59.498052959704154,"{0: 16, 1: 3, 2: 5, 3: 1, 4: 0}",0
325,False,"{'a': 0.9, 'e': 0.7225273536420722}",20,0,-77.2451509606965,"{0: 11, 1: 3, 2: 4, 3: 2, 4: 0}",0
326,False,"{'a': 0.9, 'e': 0.7218051874317158}",20,0,-64.10758916296085,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
327,False,"{'a': 0.9, 'e': 0.721083743026607}",25,0,-40.80558656511337,"{0: 18, 1: 3, 2: 3, 3: 1, 4: 0}",0
328,False,"{'a': 0.9, 'e': 0.7203630197053013}",25,17,-45.293257820030476,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
329,False,"{'a': 0.9, 'e': 0.7196430167470754}",20,0,-59.16699123792361,"{0: 13, 1: 5, 2: 1, 3: 0, 4: 1}",0
330,False,"{'a': 0.9, 'e': 0.7189237334319262}",25,0,-102.63038847487726,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
331,False,"{'a': 0.9, 'e': 0.7182051690405703}",25,0,-33.05416365675429,"{0: 20, 1: 0, 2: 5, 3: 0, 4: 0}",0
332,False,"{'a': 0.9, 'e': 0.7174873228544433}",30,20,5.387094378327151,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
333,False,"{'a': 0.9, 'e': 0.7167701941556989}",30,14,-13.19154464644513,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
334,False,"{'a': 0.9, 'e': 0.7160537822272085}",30,0,-54.99745114751899,"{0: 19, 1: 7, 2: 4, 3: 0, 4: 0}",0
335,False,"{'a': 0.9, 'e': 0.7153380863525599}",20,0,-44.24419437477252,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
336,False,"{'a': 0.9, 'e': 0.7146231058160573}",20,6,-57.61582722753174,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
337,False,"{'a': 0.9, 'e': 0.71390883990272}",25,3,-63.88357232793811,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 1}",1
338,False,"{'a': 0.9, 'e': 0.7131952878982822}",20,0,-39.69480699414407,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
339,False,"{'a': 0.9, 'e': 0.7124824490891917}",25,0,-86.91880898039064,"{0: 19, 1: 1, 2: 3, 3: 0, 4: 2}",0
340,False,"{'a': 0.9, 'e': 0.7117703227626098}",30,21,-8.8548921907187,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
341,False,"{'a': 0.9, 'e': 0.7110589082064097}",20,9,-0.07800590482598979,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
342,False,"{'a': 0.9, 'e': 0.7103482047091773}",30,8,-10.249794064777713,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
343,False,"{'a': 0.9, 'e': 0.7096382115602087}",20,0,-67.6363775085213,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
344,False,"{'a': 0.9, 'e': 0.7089289280495108}",20,0,-21.716566876512562,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
345,False,"{'a': 0.9, 'e': 0.7082203534678}",25,0,-101.78728121497949,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
346,False,"{'a': 0.9, 'e': 0.7075124871065016}",25,0,-81.42436864526758,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
347,False,"{'a': 0.9, 'e': 0.7068053282577494}",20,0,-35.70246632314338,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
348,False,"{'a': 0.9, 'e': 0.7060988762143844}",20,3,-95.35588431810892,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 2}",1
349,False,"{'a': 0.9, 'e': 0.7053931302699544}",20,9,13.59643228013795,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
350,False,"{'a': 0.9, 'e': 0.7046880897187134}",25,0,-86.88574341993801,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
351,False,"{'a': 0.9, 'e': 0.7039837538556208}",30,17,9.477354988537467,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.9, 'e': 0.7032801219763409}",30,3,-50.33514467014529,"{0: 19, 1: 2, 2: 6, 3: 0, 4: 0}",1
353,False,"{'a': 0.9, 'e': 0.7025771933772416}",20,0,-112.94853899667835,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
354,False,"{'a': 0.9, 'e': 0.701874967355394}",20,12,-3.028343398747415,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
355,False,"{'a': 0.9, 'e': 0.7011734432085723}",25,0,-73.74244944705441,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
356,False,"{'a': 0.9, 'e': 0.7004726202352525}",20,0,-24.88863075016949,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
357,False,"{'a': 0.9, 'e': 0.699772497734611}",20,0,-99.27994734440676,"{0: 10, 1: 5, 2: 3, 3: 1, 4: 1}",0
358,False,"{'a': 0.9, 'e': 0.6990730750065256}",25,7,-53.008269187748475,"{0: 10, 1: 2, 2: 6, 3: 0, 4: 0}",1
359,False,"{'a': 0.9, 'e': 0.6983743513515736}",30,0,-147.90873457390444,"{0: 21, 1: 1, 2: 5, 3: 0, 4: 3}",0
